model,params,score
svm_classifier,"(0.00020691380811147902, 0.029763514416313176, 'sigmoid')",0.238095238
svm_classifier,"(0.00020691380811147902, 0.04281332398719394, 'linear')",0.095238095
svm_classifier,"(0.00020691380811147902, 0.04281332398719394, 'poly')",0.523809524
svm_classifier,"(0.00020691380811147902, 0.04281332398719394, 'rbf')",0.428571429
svm_classifier,"(0.00020691380811147902, 0.04281332398719394, 'sigmoid')",0.285714286
svm_classifier,"(0.00020691380811147902, 0.06158482110660264, 'linear')",0.19047619
svm_classifier,"(0.00020691380811147902, 0.06158482110660264, 'poly')",0.523809524
svm_classifier,"(0.00020691380811147902, 0.06158482110660264, 'rbf')",0.380952381
svm_classifier,"(0.00020691380811147902, 0.06158482110660264, 'sigmoid')",0.333333333
svm_classifier,"(0.00020691380811147902, 0.08858667904100823, 'linear')",0.476190476
svm_classifier,"(0.00020691380811147902, 0.08858667904100823, 'poly')",0.523809524
svm_classifier,"(0.00020691380811147902, 0.08858667904100823, 'rbf')",0.476190476
svm_classifier,"(0.00020691380811147902, 0.08858667904100823, 'sigmoid')",0.285714286
svm_classifier,"(0.00020691380811147902, 0.12742749857031335, 'linear')",0.142857143
svm_classifier,"(0.00020691380811147902, 0.12742749857031335, 'poly')",0.523809524
svm_classifier,"(0.00020691380811147902, 0.12742749857031335, 'rbf')",0.428571429
svm_classifier,"(0.00020691380811147902, 0.12742749857031335, 'sigmoid')",0.523809524
svm_classifier,"(0.00020691380811147902, 0.18329807108324356, 'linear')",0.19047619
svm_classifier,"(0.00020691380811147902, 0.18329807108324356, 'poly')",0.523809524
svm_classifier,"(0.00020691380811147902, 0.18329807108324356, 'rbf')",0.476190476
svm_classifier,"(0.00020691380811147902, 0.18329807108324356, 'sigmoid')",0.428571429
svm_classifier,"(0.00020691380811147902, 0.26366508987303583, 'linear')",0.095238095
svm_classifier,"(0.00020691380811147902, 0.26366508987303583, 'poly')",0.523809524
svm_classifier,"(0.00020691380811147902, 0.26366508987303583, 'rbf')",0.476190476
svm_classifier,"(0.00020691380811147902, 0.26366508987303583, 'sigmoid')",0.380952381
svm_classifier,"(0.00020691380811147902, 0.37926901907322497, 'linear')",0.047619048
svm_classifier,"(0.00020691380811147902, 0.37926901907322497, 'poly')",0.523809524
svm_classifier,"(0.00020691380811147902, 0.37926901907322497, 'rbf')",0.428571429
svm_classifier,"(0.00020691380811147902, 0.37926901907322497, 'sigmoid')",0.380952381
svm_classifier,"(0.00020691380811147902, 0.5455594781168517, 'linear')",0.047619048
svm_classifier,"(0.00020691380811147902, 0.5455594781168517, 'poly')",0.523809524
svm_classifier,"(0.00020691380811147902, 0.5455594781168517, 'rbf')",0.428571429
svm_classifier,"(0.00020691380811147902, 0.5455594781168517, 'sigmoid')",0.380952381
svm_classifier,"(0.00020691380811147902, 0.7847599703514611, 'linear')",0.476190476
svm_classifier,"(0.00020691380811147902, 0.7847599703514611, 'poly')",0.523809524
svm_classifier,"(0.00020691380811147902, 0.7847599703514611, 'rbf')",0.476190476
svm_classifier,"(0.00020691380811147902, 0.7847599703514611, 'sigmoid')",0.380952381
svm_classifier,"(0.00020691380811147902, 1.1288378916846884, 'linear')",0.095238095
svm_classifier,"(0.00020691380811147902, 1.1288378916846884, 'poly')",0.523809524
svm_classifier,"(0.00020691380811147902, 1.1288378916846884, 'rbf')",0.523809524
svm_classifier,"(0.00020691380811147902, 1.1288378916846884, 'sigmoid')",0.333333333
svm_classifier,"(0.00020691380811147902, 1.623776739188721, 'linear')",0.095238095
svm_classifier,"(0.00020691380811147902, 1.623776739188721, 'poly')",0.523809524
svm_classifier,"(0.00020691380811147902, 1.623776739188721, 'rbf')",0.523809524
svm_classifier,"(0.00020691380811147902, 1.623776739188721, 'sigmoid')",0.380952381
svm_classifier,"(0.00020691380811147902, 2.3357214690901213, 'linear')",0.095238095
svm_classifier,"(0.00020691380811147902, 2.3357214690901213, 'poly')",0.523809524
svm_classifier,"(0.00020691380811147902, 2.3357214690901213, 'rbf')",0.523809524
svm_classifier,"(0.00020691380811147902, 2.3357214690901213, 'sigmoid')",0.333333333
svm_classifier,"(0.00020691380811147902, 3.359818286283781, 'linear')",0.095238095
svm_classifier,"(0.00020691380811147902, 3.359818286283781, 'poly')",0.476190476
svm_classifier,"(0.00020691380811147902, 3.359818286283781, 'rbf')",0.523809524
svm_classifier,"(0.00020691380811147902, 3.359818286283781, 'sigmoid')",0.380952381
svm_classifier,"(0.00020691380811147902, 4.832930238571752, 'linear')",0.523809524
svm_classifier,"(0.00020691380811147902, 4.832930238571752, 'poly')",0.476190476
svm_classifier,"(0.00020691380811147902, 4.832930238571752, 'rbf')",0.523809524
svm_classifier,"(0.00020691380811147902, 4.832930238571752, 'sigmoid')",0.380952381
svm_classifier,"(0.00020691380811147902, 6.951927961775605, 'linear')",0.380952381
svm_classifier,"(0.00020691380811147902, 6.951927961775605, 'poly')",0.523809524
svm_classifier,"(0.00020691380811147902, 6.951927961775605, 'rbf')",0.523809524
svm_classifier,"(0.00020691380811147902, 6.951927961775605, 'sigmoid')",0.380952381
svm_classifier,"(0.00020691380811147902, 10.0, 'linear')",0.476190476
svm_classifier,"(0.00020691380811147902, 10.0, 'poly')",0.476190476
svm_classifier,"(0.00020691380811147902, 10.0, 'rbf')",0.523809524
svm_classifier,"(0.00020691380811147902, 10.0, 'sigmoid')",0.333333333
svm_classifier,"(0.00029763514416313193, 0.01, 'linear')",0.19047619
svm_classifier,"(0.00029763514416313193, 0.01, 'poly')",0.523809524
svm_classifier,"(0.00029763514416313193, 0.01, 'rbf')",0.047619048
svm_classifier,"(0.00029763514416313193, 0.01, 'sigmoid')",0.333333333
svm_classifier,"(0.00029763514416313193, 0.01438449888287663, 'linear')",0.19047619
svm_classifier,"(0.00029763514416313193, 0.01438449888287663, 'poly')",0.523809524
svm_classifier,"(0.00029763514416313193, 0.01438449888287663, 'rbf')",0.523809524
svm_classifier,"(0.00029763514416313193, 0.01438449888287663, 'sigmoid')",0.333333333
svm_classifier,"(0.00029763514416313193, 0.0206913808111479, 'linear')",0.19047619
svm_classifier,"(0.00029763514416313193, 0.0206913808111479, 'poly')",0.523809524
svm_classifier,"(0.00029763514416313193, 0.0206913808111479, 'rbf')",0.285714286
svm_classifier,"(0.00029763514416313193, 0.0206913808111479, 'sigmoid')",0.238095238
svm_classifier,"(0.00029763514416313193, 0.029763514416313176, 'linear')",0.285714286
svm_classifier,"(0.00029763514416313193, 0.029763514416313176, 'poly')",0.523809524
svm_classifier,"(0.00029763514416313193, 0.029763514416313176, 'rbf')",0.476190476
svm_classifier,"(0.00029763514416313193, 0.029763514416313176, 'sigmoid')",0.285714286
svm_classifier,"(0.00029763514416313193, 0.04281332398719394, 'linear')",0.095238095
svm_classifier,"(0.00029763514416313193, 0.04281332398719394, 'poly')",0.523809524
svm_classifier,"(0.00029763514416313193, 0.04281332398719394, 'rbf')",0.523809524
svm_classifier,"(0.00029763514416313193, 0.04281332398719394, 'sigmoid')",0.333333333
svm_classifier,"(0.00029763514416313193, 0.06158482110660264, 'linear')",0.19047619
svm_classifier,"(0.00029763514416313193, 0.06158482110660264, 'poly')",0.523809524
svm_classifier,"(0.00029763514416313193, 0.06158482110660264, 'rbf')",0.428571429
svm_classifier,"(0.00029763514416313193, 0.06158482110660264, 'sigmoid')",0.285714286
svm_classifier,"(0.00029763514416313193, 0.08858667904100823, 'linear')",0.476190476
svm_classifier,"(0.00029763514416313193, 0.08858667904100823, 'poly')",0.523809524
svm_classifier,"(0.00029763514416313193, 0.08858667904100823, 'rbf')",0.476190476
svm_classifier,"(0.00029763514416313193, 0.08858667904100823, 'sigmoid')",0.476190476
svm_classifier,"(0.00029763514416313193, 0.12742749857031335, 'linear')",0.142857143
svm_classifier,"(0.00029763514416313193, 0.12742749857031335, 'poly')",0.523809524
svm_classifier,"(0.00029763514416313193, 0.12742749857031335, 'rbf')",0.476190476
svm_classifier,"(0.00029763514416313193, 0.12742749857031335, 'sigmoid')",0.380952381
svm_classifier,"(0.00029763514416313193, 0.18329807108324356, 'linear')",0.19047619
svm_classifier,"(0.00029763514416313193, 0.18329807108324356, 'poly')",0.523809524
svm_classifier,"(0.00029763514416313193, 0.18329807108324356, 'rbf')",0.476190476
svm_classifier,"(0.00029763514416313193, 0.18329807108324356, 'sigmoid')",0.476190476
svm_classifier,"(0.00029763514416313193, 0.26366508987303583, 'linear')",0.095238095
svm_classifier,"(0.00029763514416313193, 0.26366508987303583, 'poly')",0.523809524
svm_classifier,"(0.00029763514416313193, 0.26366508987303583, 'rbf')",0.476190476
svm_classifier,"(0.00029763514416313193, 0.26366508987303583, 'sigmoid')",0.476190476
svm_classifier,"(0.00029763514416313193, 0.37926901907322497, 'linear')",0.047619048
svm_classifier,"(0.00029763514416313193, 0.37926901907322497, 'poly')",0.523809524
svm_classifier,"(0.00029763514416313193, 0.37926901907322497, 'rbf')",0.476190476
svm_classifier,"(0.00029763514416313193, 0.37926901907322497, 'sigmoid')",0.333333333
svm_classifier,"(0.00029763514416313193, 0.5455594781168517, 'linear')",0.047619048
svm_classifier,"(0.00029763514416313193, 0.5455594781168517, 'poly')",0.523809524
svm_classifier,"(0.00029763514416313193, 0.5455594781168517, 'rbf')",0.476190476
svm_classifier,"(0.00029763514416313193, 0.5455594781168517, 'sigmoid')",0.428571429
svm_classifier,"(0.00029763514416313193, 0.7847599703514611, 'linear')",0.476190476
svm_classifier,"(0.00029763514416313193, 0.7847599703514611, 'poly')",0.523809524
svm_classifier,"(0.00029763514416313193, 0.7847599703514611, 'rbf')",0.476190476
svm_classifier,"(0.00029763514416313193, 0.7847599703514611, 'sigmoid')",0.476190476
svm_classifier,"(0.00029763514416313193, 1.1288378916846884, 'linear')",0.095238095
svm_classifier,"(0.00029763514416313193, 1.1288378916846884, 'poly')",0.428571429
svm_classifier,"(0.00029763514416313193, 1.1288378916846884, 'rbf')",0.523809524
svm_classifier,"(0.00029763514416313193, 1.1288378916846884, 'sigmoid')",0.333333333
svm_classifier,"(0.00029763514416313193, 1.623776739188721, 'linear')",0.095238095
svm_classifier,"(0.00029763514416313193, 1.623776739188721, 'poly')",0.476190476
svm_classifier,"(0.00029763514416313193, 1.623776739188721, 'rbf')",0.523809524
svm_classifier,"(0.00029763514416313193, 1.623776739188721, 'sigmoid')",0.476190476
svm_classifier,"(0.00029763514416313193, 2.3357214690901213, 'linear')",0.095238095
svm_classifier,"(0.00029763514416313193, 2.3357214690901213, 'poly')",0.523809524
svm_classifier,"(0.00029763514416313193, 2.3357214690901213, 'rbf')",0.523809524
svm_classifier,"(0.00029763514416313193, 2.3357214690901213, 'sigmoid')",0.428571429
svm_classifier,"(0.00029763514416313193, 3.359818286283781, 'linear')",0.095238095
svm_classifier,"(0.00029763514416313193, 3.359818286283781, 'poly')",0.476190476
svm_classifier,"(0.00029763514416313193, 3.359818286283781, 'rbf')",0.523809524
svm_classifier,"(0.00029763514416313193, 3.359818286283781, 'sigmoid')",0.380952381
svm_classifier,"(0.00029763514416313193, 4.832930238571752, 'linear')",0.523809524
svm_classifier,"(0.00029763514416313193, 4.832930238571752, 'poly')",0.476190476
svm_classifier,"(0.00029763514416313193, 4.832930238571752, 'rbf')",0.523809524
svm_classifier,"(0.00029763514416313193, 4.832930238571752, 'sigmoid')",0.428571429
svm_classifier,"(0.00029763514416313193, 6.951927961775605, 'linear')",0.380952381
svm_classifier,"(0.00029763514416313193, 6.951927961775605, 'poly')",0.476190476
svm_classifier,"(0.00029763514416313193, 6.951927961775605, 'rbf')",0.523809524
svm_classifier,"(0.00029763514416313193, 6.951927961775605, 'sigmoid')",0.380952381
svm_classifier,"(0.00029763514416313193, 10.0, 'linear')",0.476190476
svm_classifier,"(0.00029763514416313193, 10.0, 'poly')",0.428571429
svm_classifier,"(0.00029763514416313193, 10.0, 'rbf')",0.523809524
svm_classifier,"(0.00029763514416313193, 10.0, 'sigmoid')",0.380952381
svm_classifier,"(0.00042813323987193956, 0.01, 'linear')",0.19047619
svm_classifier,"(0.00042813323987193956, 0.01, 'poly')",0.523809524
svm_classifier,"(0.00042813323987193956, 0.01, 'rbf')",0.333333333
svm_classifier,"(0.00042813323987193956, 0.01, 'sigmoid')",0.142857143
svm_classifier,"(0.00042813323987193956, 0.01438449888287663, 'linear')",0.19047619
svm_classifier,"(0.00042813323987193956, 0.01438449888287663, 'poly')",0.523809524
svm_classifier,"(0.00042813323987193956, 0.01438449888287663, 'rbf')",0.380952381
svm_classifier,"(0.00042813323987193956, 0.01438449888287663, 'sigmoid')",0.19047619
svm_classifier,"(0.00042813323987193956, 0.0206913808111479, 'linear')",0.19047619
svm_classifier,"(0.00042813323987193956, 0.0206913808111479, 'poly')",0.523809524
svm_classifier,"(0.00042813323987193956, 0.0206913808111479, 'rbf')",0.428571429
svm_classifier,"(0.00042813323987193956, 0.0206913808111479, 'sigmoid')",0.285714286
svm_classifier,"(0.00042813323987193956, 0.029763514416313176, 'linear')",0.285714286
svm_classifier,"(0.00042813323987193956, 0.029763514416313176, 'poly')",0.523809524
svm_classifier,"(0.00042813323987193956, 0.029763514416313176, 'rbf')",0.428571429
svm_classifier,"(0.00042813323987193956, 0.029763514416313176, 'sigmoid')",0.142857143
svm_classifier,"(0.00042813323987193956, 0.04281332398719394, 'linear')",0.095238095
svm_classifier,"(0.00042813323987193956, 0.04281332398719394, 'poly')",0.523809524
svm_classifier,"(0.00042813323987193956, 0.04281332398719394, 'rbf')",0.380952381
svm_classifier,"(0.00042813323987193956, 0.04281332398719394, 'sigmoid')",0.19047619
svm_classifier,"(0.00042813323987193956, 0.06158482110660264, 'linear')",0.19047619
svm_classifier,"(0.00042813323987193956, 0.06158482110660264, 'poly')",0.523809524
svm_classifier,"(0.00042813323987193956, 0.06158482110660264, 'rbf')",0.476190476
svm_classifier,"(0.00042813323987193956, 0.06158482110660264, 'sigmoid')",0.142857143
svm_classifier,"(0.00042813323987193956, 0.08858667904100823, 'linear')",0.476190476
svm_classifier,"(0.00042813323987193956, 0.08858667904100823, 'poly')",0.523809524
svm_classifier,"(0.00042813323987193956, 0.08858667904100823, 'rbf')",0.428571429
svm_classifier,"(0.00042813323987193956, 0.08858667904100823, 'sigmoid')",0.380952381
svm_classifier,"(0.00042813323987193956, 0.12742749857031335, 'linear')",0.142857143
svm_classifier,"(0.00042813323987193956, 0.12742749857031335, 'poly')",0.523809524
svm_classifier,"(0.00042813323987193956, 0.12742749857031335, 'rbf')",0.476190476
svm_classifier,"(0.00042813323987193956, 0.12742749857031335, 'sigmoid')",0.333333333
svm_classifier,"(0.00042813323987193956, 0.18329807108324356, 'linear')",0.19047619
svm_classifier,"(0.00042813323987193956, 0.18329807108324356, 'poly')",0.523809524
svm_classifier,"(0.00042813323987193956, 0.18329807108324356, 'rbf')",0.428571429
svm_classifier,"(0.00042813323987193956, 0.18329807108324356, 'sigmoid')",0.333333333
svm_classifier,"(0.00042813323987193956, 0.26366508987303583, 'linear')",0.095238095
svm_classifier,"(0.00042813323987193956, 0.26366508987303583, 'poly')",0.523809524
svm_classifier,"(0.00042813323987193956, 0.26366508987303583, 'rbf')",0.523809524
svm_classifier,"(0.00042813323987193956, 0.26366508987303583, 'sigmoid')",0.380952381
svm_classifier,"(0.00042813323987193956, 0.37926901907322497, 'linear')",0.047619048
svm_classifier,"(0.00042813323987193956, 0.37926901907322497, 'poly')",0.428571429
svm_classifier,"(0.00042813323987193956, 0.37926901907322497, 'rbf')",0.523809524
svm_classifier,"(0.00042813323987193956, 0.37926901907322497, 'sigmoid')",0.380952381
svm_classifier,"(0.00042813323987193956, 0.5455594781168517, 'linear')",0.047619048
svm_classifier,"(0.00042813323987193956, 0.5455594781168517, 'poly')",0.476190476
svm_classifier,"(0.00042813323987193956, 0.5455594781168517, 'rbf')",0.523809524
svm_classifier,"(0.00042813323987193956, 0.5455594781168517, 'sigmoid')",0.523809524
svm_classifier,"(0.00042813323987193956, 0.7847599703514611, 'linear')",0.476190476
svm_classifier,"(0.00042813323987193956, 0.7847599703514611, 'poly')",0.523809524
svm_classifier,"(0.00042813323987193956, 0.7847599703514611, 'rbf')",0.523809524
svm_classifier,"(0.00042813323987193956, 0.7847599703514611, 'sigmoid')",0.428571429
svm_classifier,"(0.00042813323987193956, 1.1288378916846884, 'linear')",0.095238095
svm_classifier,"(0.00042813323987193956, 1.1288378916846884, 'poly')",0.476190476
svm_classifier,"(0.00042813323987193956, 1.1288378916846884, 'rbf')",0.523809524
